acc_x,acc_y,acc_z,acc_dx,acc_dy,acc_dz,pothole,date
-0.007568,0.344131,0.096008,0.055558,0.089401,-0.158722,0,1595105963295
-0.036774,0.321304,-0.103088,-0.029206,-0.022827,-0.447219,0,1595105963295
-0.032425,0.367081,-0.07959,0.004349,0.045777,-0.400894,0,1595105963417
-0.108475,0.386978,0.059464,-0.07605,0.019897,-0.307617,0,1595105963619
-0.085938,0.335999,0.020676,0.022537,-0.050979,-0.366302,0,1595105963619
0.009659,0.330521,0.018143,0.095597,-0.005478,-0.317856,0,1595105963725
-0.00116,0.304657,0.027298,-0.010819,-0.025864,-0.303223,0,1595105963770
-0.079865,0.34935,-0.005524,-0.078705,0.044693,-0.310181,0,1595105963930
-0.089462,0.270645,-0.144333,-0.009597,-0.078705,-0.493683,0,1595105964050
-0.036057,0.289902,0.064774,0.053405,0.019257,-0.205871,0,1595105964110
0.026627,0.246902,0.00267,0.062684,-0.043,-0.287232,0,1595105964247
-0.003998,0.257721,-0.053543,-0.030625,0.010819,-0.300445,0,1595105964342
-0.035614,0.22908,-0.134857,-0.031616,-0.028641,-0.392578,0,1595105964540
-0.043976,0.252838,0.074982,-0.008362,0.023758,-0.154098,0,1595105964555
-0.018799,0.229034,0.04686,0.025177,-0.023804,-0.205978,0,1595105964691
-0.02681,0.139023,-0.053391,-0.008011,-0.090011,-0.282425,0,1595105964759
-0.025345,0.108978,-0.024933,0.001465,-0.030045,-0.163956,0,1595105964934
-0.048538,0.133057,0.117157,-0.023193,0.024079,0.008179,0,1595105965015
-0.031555,0.123306,0.037903,0.016983,-0.009751,-0.095154,0,1595105965079
-0.019135,0.026367,-0.027847,0.01242,-0.096939,-0.151153,0,1595105965240
-0.028091,0.018295,0.029724,-0.008956,-0.008072,0.003357,0,1595105965446
-0.032303,0.003677,0.004578,-0.004212,-0.014618,-0.013717,0,1595105965446
-0.022202,0.004715,0.005753,0.010101,0.001038,0.002076,0,1595105965549
-0.028961,0.012863,-0.039871,-0.006759,0.008148,-0.044586,0,1595105965752
-0.044418,0.011459,-0.022675,-0.015457,-0.001404,-0.035538,0,1595105965752
-0.039093,0.023056,0.003082,0.005325,0.011597,-0.008377,0,1595105965865
-0.028397,-0.012924,-0.074539,0.010696,-0.03598,-0.097595,0,1595105965974
-0.021072,-0.06218,0.023727,0.007325,-0.049256,0.036651,0,1595105966164
0.00827,-0.088074,0.048111,0.029342,-0.025894,0.110291,0,1595105966290
0.005814,-0.110718,0.07576,-0.002456,-0.022644,0.163834,0,1595105966368
0.026199,-0.153961,0.098038,0.020385,-0.043243,0.208756,0,1595105966471
0.010788,-0.196945,0.041489,-0.015411,-0.042984,0.19545,0,1595105966495
0.000275,-0.205017,-0.008255,-0.010513,-0.008072,0.18869,0,1595105966609
0.027161,-0.203369,0.137802,0.026886,0.001648,0.342819,0,1595105966713
0.024933,-0.253815,-0.221298,-0.002228,-0.050446,-0.017929,0,1595105966879
0.012268,-0.221588,-0.281219,-0.012665,0.032227,-0.027404,0,1595105966982
0.00914,-0.227753,-0.124847,-0.003128,-0.006165,0.096741,0,1595105967085
0.000534,-0.295792,0.15921,-0.008606,-0.068039,0.386963,0,1595105967187
0.028519,-0.234146,0.212448,0.027985,0.061646,0.50824,0,1595105967289
0.080841,-0.298004,0.280441,0.052322,-0.063858,0.514587,0,1595105967392
0.045807,-0.241806,-0.063766,-0.035034,0.056198,0.234238,0,1595105967494
0.095016,-0.272751,-0.08493,0.049209,-0.030945,0.156876,0,1595105967597
0.050858,-0.204056,0.127472,-0.044158,0.068695,0.400223,0,1595105967699
-0.076874,-0.330658,0.262329,-0.127732,-0.126602,0.466385,0,1595105967827
0.0354,-0.111557,0.820511,0.112274,0.219101,1.151169,0,1595105967904
-0.01506,-0.21637,-0.238541,-0.05046,-0.104813,-0.126984,0,1595105968006
0.171387,-0.248749,-0.231705,0.186447,-0.032379,-0.015335,0,1595105968117
0.040543,-0.213211,-0.235046,-0.130844,0.035538,0.013703,0,1595105968326
-0.049362,-0.251053,-0.0103,-0.089905,-0.037842,0.202911,0,1595105968339
0.040344,-0.223999,0.307831,0.089706,0.027054,0.558884,0,1595105968447
0.018509,-0.306961,0.000397,-0.021835,-0.082962,0.224396,0,1595105968824
-0.036499,-0.22403,0.096359,-0.055008,0.082931,0.40332,0,1595105968824
0.107162,-0.261658,-0.209457,0.143661,-0.037628,0.014573,0,1595105968929
-0.050934,-0.419434,-0.01297,-0.158096,-0.157776,0.248688,0,1595105968929
0.123383,-0.213898,0.426285,0.174317,0.205536,0.845719,0,1595105968970
-0.054779,-0.296188,0.43132,-0.178162,-0.08229,0.645218,0,1595105969041
0.006851,-0.235199,-0.360886,0.06163,0.060989,-0.064698,0,1595105969234
-0.013626,0.022186,1.100235,-0.020477,0.257385,1.335434,0,1595105969276
0.077789,-0.21759,0.185928,0.091415,-0.239776,0.163742,0,1595105969440
-0.017365,-0.420029,0.071182,-0.095154,-0.202439,0.288772,0,1595105969470
0.113037,-0.377014,0.292877,0.130402,0.043015,0.712906,0,1595105969644
0.021347,-0.302444,0.218445,-0.09169,0.07457,0.595459,0,1595105969746
0.042618,-0.346298,0.270401,0.021271,-0.043854,0.572845,0,1595105969875
-0.051651,-0.35968,0.064026,-0.094269,-0.013382,0.410324,0,1595105969952
0.017838,-0.35495,-0.031036,0.069489,0.00473,0.328644,0,1595105970054
0.020569,-0.328644,0.045258,0.002731,0.026306,0.400208,0,1595105970157
-0.002991,-0.316833,0.029709,-0.02356,0.011811,0.358353,0,1595105970272
0.004547,-0.23941,0.076996,0.007538,0.077423,0.393829,0,1595105970362
-0.001297,-0.349152,-0.107071,-0.005844,-0.109742,0.132339,0,1595105970464
0.052704,-0.309128,-0.010452,0.054001,0.040024,0.3387,0,1595105970585
0.065628,-0.264389,0.173248,0.012924,0.044739,0.482376,0,1595105970688
0.053146,-0.414871,-0.247238,-0.012482,-0.150482,0.017151,0,1595105970780
0.111389,-0.412613,-0.073456,0.058243,0.002258,0.341415,0,1595105970890
0.077713,-0.376373,-0.10112,-0.033676,0.03624,0.311493,0,1595105970990
0.091507,-0.314972,0.146378,0.013794,0.061401,0.522751,0,1595105971098
-0.014694,-0.036301,0.238464,-0.106201,0.278671,0.553436,0,1595105971207
-0.049896,0.025055,-0.014511,-0.035202,0.061356,0.02179,0,1595105971386
-0.056717,0.000122,-0.083725,-0.006821,-0.024933,-0.10878,0,1595105971488
-0.059891,0.056519,-0.067627,-0.003174,0.056397,-0.067749,0,1595105971590
0.018463,0.042938,0.121078,0.078354,-0.013581,0.064559,0,1595105971631
0.025986,0.022751,0.016068,0.007523,-0.020187,-0.02687,0,1595105971795
-0.027756,0.049057,0.064636,-0.053742,0.026306,0.041885,0,1595105971898
-0.006516,0.046127,0.056625,0.02124,-0.00293,0.007568,0,1595105972000
-0.029312,0.067261,-0.211914,-0.022796,0.021134,-0.258041,0,1595105972103
-0.012711,0.043259,-0.115082,0.016601,-0.024002,-0.182343,0,1595105972227
-0.051895,0.046509,0.103851,-0.039184,0.00325,0.060592,0,1595105972307
0.024185,0.022339,0.078323,0.07608,-0.02417,0.031814,0,1595105972410
0.035873,0.074356,0.23027,0.011688,0.052017,0.207931,0,1595105972512
-0.018753,0.01413,0.002136,-0.054626,-0.060226,-0.07222,0,1595105972614
-0.027496,0.02829,0.124557,-0.008743,0.01416,0.110427,0,1595105972717
-0.012909,0.017548,-0.059357,0.014587,-0.010742,-0.087647,0,1595105972819
0.014343,-0.006638,0.050049,0.027252,-0.024186,0.032501,0,1595105972921
0.0233,-0.022888,-0.177521,0.008957,-0.01625,-0.170883,0,1595105973053
-0.013672,0.030334,0.224228,-0.036972,0.053222,0.247116,0,1595105973229
0.001053,0.039658,-0.114044,0.014725,0.009324,-0.144378,0,1595105973242
0.032471,0.018875,-0.116608,0.031418,-0.020783,-0.156266,0,1595105973348
-0.014511,0.018509,0.103363,-0.046982,-0.000366,0.084488,0,1595105973448
-0.036682,0.024414,0.220947,-0.022171,0.005905,0.202438,0,1595105973843
-0.059021,0.014862,-0.00618,-0.022339,-0.009552,-0.030594,0,1595105973843
-0.056061,-0.046631,0.349777,0.00296,-0.061493,0.334915,0,1595105973857
0.006699,0.009735,-0.100739,0.06276,0.056366,-0.054108,0,1595105973960
0.03624,-0.019974,0.0056,0.029541,-0.029709,-0.004135,0,1595105974048
0.033493,0.018829,0.331589,-0.002747,0.038803,0.351563,0,1595105974150
-0.002823,0.016525,-0.055923,-0.036316,-0.002304,-0.074752,0,1595105974186
-0.023514,-0.009064,-0.142899,-0.020691,-0.025589,-0.159424,0,1595105974354
0.007919,0.057404,0.144211,0.031433,0.066468,0.153275,0,1595105974457
0.010773,0.035309,-0.046936,0.002854,-0.022095,-0.10434,0,1595105974560
-0.038437,-0.012955,-0.216507,-0.04921,-0.048264,-0.251816,0,1595105974662
-0.009811,-0.026398,-0.207199,0.028626,-0.013443,-0.194244,0,1595105974778
-0.067764,0.02533,0.05072,-0.057953,0.051728,0.077118,0,1595105974867
-0.05426,0.037216,-0.002548,0.013504,0.011886,-0.027878,0,1595105974970
-0.031601,0.01239,0.029449,0.022659,-0.024826,-0.007767,0,1595105975086
0.007675,0.038055,0.518005,0.039276,0.025665,0.505615,0,1595105975175
0.024353,0.03743,0.163834,0.016678,-0.000625,0.125779,0,1595105975298
-0.036819,0.011459,0.001205,-0.061172,-0.025971,-0.036225,0,1595105975397
-0.064682,0.029587,-0.103745,-0.027863,0.018128,-0.115204,0,1595105975508
-0.061142,-0.031937,0.14682,0.00354,-0.061524,0.117233,0,1595105975607
-0.021378,0.034637,-0.220337,0.039764,0.066574,-0.1884,0,1595105975686
0.016708,0.01059,-0.13858,0.038086,-0.024047,-0.173217,0,1595105975816
0.016571,0.023041,-0.131302,-0.000137,0.012451,-0.141892,0,1595105975993
0.021439,0.046082,0.083099,0.004868,0.023041,0.060058,0,1595105976036
0.020081,0.032303,0.041946,-0.001358,-0.013779,-0.004136,0,1595105976197
-0.005539,0.03096,-0.153183,-0.02562,-0.001343,-0.185486,0,1595105976228
-0.041245,0.015656,-0.282944,-0.035706,-0.015304,-0.313904,0,1595105976403
-0.071899,0.018188,0.096008,-0.030654,0.002532,0.080352,0,1595105976505
-0.067612,0.000534,0.050735,0.004287,-0.017654,0.032547,0,1595105976627
-0.014343,0.01181,0.272888,0.053269,0.011276,0.272354,0,1595105976710
-0.024551,0.001709,-0.033112,-0.010208,-0.010101,-0.044922,0,1595105976827
-0.034515,0.013168,-0.053375,-0.009964,0.011459,-0.055084,0,1595105976915
-0.038696,0.004364,-0.069244,-0.004181,-0.008804,-0.082412,0,1595105977036
-0.104874,-0.020386,-0.266891,-0.066178,-0.02475,-0.271255,0,1595105977121
-0.154648,0.041611,0.074997,-0.049774,0.061997,0.095383,0,1595105977222
-0.103653,0.029205,-0.006912,0.050995,-0.012406,-0.048523,0,1595105977428
-0.086029,0.014053,0.259995,0.017624,-0.015152,0.23079,0,1595105977455
-0.081512,0.031433,0.322311,0.004517,0.01738,0.308258,0,1595105977548
0.041824,0.033524,0.125366,0.123336,0.002091,0.093933,0,1595105977633
0.061661,0.043167,0.007172,0.019837,0.009643,-0.026352,0,1595105977764
0.015945,0.030487,0.021667,-0.045716,-0.01268,-0.0215,0,1595105977854
-0.028229,0.009369,-0.137894,-0.044174,-0.021118,-0.168381,0,1595105978041
-0.035934,0.027634,0.102249,-0.007705,0.018265,0.09288,0,1595105978067
-0.053452,0.045792,0.10498,-0.017518,0.018158,0.077346,0,1595105978247
-0.018387,0.035706,-0.014099,0.035065,-0.010086,-0.059891,0,1595105978275
-0.021637,0.021027,0.000351,-0.00325,-0.014679,-0.035355,0,1595105978452
0.01091,0.019333,0.067947,0.032547,-0.001694,0.04692,0,1595105978485
-0.033463,0.015579,-0.070038,-0.044373,-0.003754,-0.089371,0,1595105978656
-0.010406,0.032135,0.005981,0.023057,0.016556,-0.009598,0,1595105978758
-0.009552,0.027954,0.052948,0.000854,-0.004181,0.020813,0,1595105978861
-0.062225,0.044968,0.076431,-0.052673,0.017014,0.048477,0,1595105979606
-0.030029,0.022705,-0.11998,0.032196,-0.022263,-0.164948,0,1595105979606
-0.046143,0.008286,-0.167953,-0.016114,-0.014419,-0.190658,0,1595105979606
-0.024261,0.007248,-0.060226,0.021882,-0.001038,-0.068512,0,1595105979606
-0.031174,0.002289,-0.217926,-0.006913,-0.004959,-0.225174,0,1595105979606
0.013748,0.006958,-0.122681,0.044922,0.004669,-0.12497,0,1595105979606
0.011414,0.015732,-0.026535,-0.002334,0.008774,-0.033493,0,1595105979606
-0.049316,0.014694,-0.003159,-0.06073,-0.001038,-0.018891,0,1595105979694
0.001953,0.014008,-0.094849,0.051269,-0.000686,-0.109543,0,1595105979807
0.032166,0.021118,-0.185471,0.030213,0.00711,-0.199479,0,1595105979885
0.015717,0.004959,-0.073364,-0.016449,-0.016159,-0.094482,0,1595105979988
-0.00145,-0.007507,-0.016754,-0.017167,-0.012466,-0.021713,0,1595105980118
-0.038254,0.041672,0.083801,-0.036804,0.049179,0.091308,0,1595105980221
0.008224,0.019485,-0.060684,0.046478,-0.022187,-0.102356,0,1595105980320
-0.023483,0.002167,-0.13002,-0.031707,-0.017318,-0.149505,0,1595105980418
0.000778,0.031952,0.064072,0.024261,0.029785,0.061905,0,1595105980532
0.013016,0.024841,-0.012604,0.012238,-0.007111,-0.044556,0,1595105980705
0.01265,0.023605,-0.046768,-0.000366,-0.001236,-0.071609,0,1595105980735
0.039169,0.004456,0.007553,0.026519,-0.019149,-0.016052,0,1595105980830
-0.004074,0.016586,-0.076111,-0.043243,0.01213,-0.080567,0,1595105980951
0.006531,0.024841,-0.111771,0.010605,0.008255,-0.128357,0,1595105981116
-0.007111,-0.002441,0.030411,-0.013642,-0.027282,0.00557,0,1595105981128
-0.016449,0.02153,0.015106,-0.009338,0.023971,0.017547,0,1595105981236
-0.023071,0.030777,-0.024261,-0.006622,0.009247,-0.045791,0,1595105981422
0.041641,0.030396,0.172897,0.064712,-0.000381,0.14212,0,1595105981524
-0.014099,0.012589,0.021271,-0.05574,-0.017807,-0.009125,0,1595105981626
0.02774,0.032303,0.122452,0.041839,0.019714,0.109863,0,1595105981729
0.007614,0.044769,-0.075745,-0.020126,0.012466,-0.108048,0,1595105981831
-0.054993,0.030853,-0.294678,-0.062607,-0.013916,-0.339447,0,1595105981934
-0.012604,0.033707,-0.144791,0.042389,0.002854,-0.175644,0,1595105982036
0.038467,0.040726,0.086273,0.051071,0.007019,0.052566,0,1595105982138
0.02951,0.002518,-0.084595,-0.008957,-0.038208,-0.125321,0,1595105982241
0.013184,0.006348,-0.024185,-0.016326,0.00383,-0.026703,0,1595105982343
0.003571,0.026413,0.12709,-0.009613,0.020065,0.120742,0,1595105982458
-0.016693,0.033646,0.129898,-0.020264,0.007233,0.103485,0,1595105982548
-0.03093,0.040131,0.125153,-0.014237,0.006485,0.091507,0,1595105982671
-0.014374,0.022644,-0.074402,0.016556,-0.017487,-0.114533,0,1595105982769
-0.026733,0.016983,-0.223633,-0.012359,-0.005661,-0.246277,0,1595105982876
-0.002197,-0.019882,-0.232391,0.024536,-0.036865,-0.249374,0,1595105983059
-0.035583,0.022125,0.033737,-0.033386,0.042007,0.053619,0,1595105983163
-0.040344,0.018433,0.076416,-0.004761,-0.003692,0.054291,0,1595105983180
0.024902,0.029343,-0.24968,0.065246,0.01091,-0.268113,0,1595105983367
0.016174,-0.024292,-0.009109,-0.008728,-0.053635,-0.038452,0,1595105983482
0.017792,0.019058,0.502014,0.001618,0.04335,0.526306,0,1595105983572
0.08934,0.031296,-0.157867,0.071548,0.012238,-0.176925,0,1595105983677
0.10144,0.011581,-0.135696,0.0121,-0.019715,-0.166992,0,1595105983776
-0.025986,0.031128,-0.146317,-0.127426,0.019547,-0.157898,0,1595105983879
0.039307,0.037186,-0.024902,0.065293,0.006058,-0.05603,0,1595105983981
-0.052597,0.025238,0.086197,-0.091904,-0.011948,0.049011,0,1595105984084
0.015915,0.018814,-0.235229,0.068512,-0.006424,-0.260467,0,1595105984204
-0.01442,-0.025787,0.103989,-0.030335,-0.044601,0.085175,0,1595105984304
0.034485,0.024002,0.324966,0.048905,0.049789,0.350753,0,1595105984417
0.07225,0.01384,0.078171,0.037765,-0.010162,0.054169,0,1595105984596
-0.008163,0.003677,0.090286,-0.080413,-0.010163,0.076446,0,1595105984705
0.023056,0.013443,-0.095245,0.031219,0.009766,-0.098922,0,1595105984815
0.020782,-0.038193,-0.129776,-0.002274,-0.051636,-0.143219,0,1595105984903
0.022629,0.006866,0.161819,0.001847,0.045059,0.200012,0,1595105984920
0.025208,-0.025436,-0.034012,0.002579,-0.032302,-0.040878,0,1595105985005
0.064484,-0.025589,-0.003769,0.039276,-0.000153,0.021667,0,1595105985108
0.024536,0.004333,0.009811,-0.039948,0.029922,0.0354,0,1595105985224
0.011765,0.02626,0.012482,-0.012771,0.021927,0.008149,0,1595105985328
0.077164,0.018585,0.148651,0.065399,-0.007675,0.122391,0,1595105985429
0.048218,0.014236,-0.023651,-0.028946,-0.004349,-0.042236,0,1595105985517
0.025467,0.00206,0.171173,-0.022751,-0.012176,0.156937,0,1595105985620
0.012924,-0.055222,0.080811,-0.012543,-0.057282,0.078751,0,1595105985747
0.04306,-0.033493,-0.009171,0.030136,0.021729,0.046051,0,1595105985927
0.052261,-0.103897,-0.250702,0.009201,-0.070404,-0.217209,0,1595105985965
0.041824,-0.080811,0.040955,-0.010437,0.023086,0.144852,0,1595105986032
0.010086,-0.118698,0.152435,-0.031738,-0.037887,0.233246,0,1595105986166
0.036118,-0.129654,-0.361511,0.026032,-0.010956,-0.242813,0,1595105986336
-0.049927,-0.093979,0.437378,-0.086045,0.035675,0.567032,0,1595105986368
0.042297,-0.147186,-0.634521,0.092224,-0.053207,-0.540542,0,1595105986463
-0.053223,-0.11618,-0.046692,-0.09552,0.031006,0.100494,0,1595105986643
-0.007248,-0.032883,0.410782,0.045975,0.083297,0.526962,0,1595105986746
-0.042603,-0.108398,-0.437103,-0.035355,-0.075515,-0.40422,0,1595105986849
-0.001709,-0.08989,-0.029633,0.040894,0.018508,0.078765,0,1595105986886
-0.018143,-0.069687,0.070114,-0.016434,0.020203,0.160004,0,1595105987052
-0.009201,-0.058029,0.21051,0.008942,0.011658,0.280197,0,1595105987156
-0.002914,-0.00386,-0.122787,0.006287,0.054169,-0.064758,0,1595105987258
0.025818,-0.018661,0.012192,0.028732,-0.014801,0.016052,0,1595105987394
0.038635,-0.001953,-0.007904,0.012817,0.016708,0.010757,0,1595105987463
0.057053,0.001755,0.22818,0.018418,0.003708,0.230133,0,1595105987565
0.059662,0.021729,0.249802,0.002609,0.019974,0.248047,0,1595105987682
0.044357,-0.053467,-0.145752,-0.015305,-0.075196,-0.167481,0,1595105987770
0.02298,-0.026749,0.092636,-0.021377,0.026718,0.146103,0,1595105987873
0.031235,0.002991,0.076355,0.008255,0.02974,0.103104,0,1595105988003
0.081589,-0.022598,-0.239273,0.050354,-0.025589,-0.242264,0,1595105988102
0.039978,0.018021,-0.064575,-0.041611,0.040619,-0.041977,0,1595105988193
0.074158,-0.008209,-0.295853,0.03418,-0.02623,-0.313874,0,1595105988295
-0.020966,-0.067215,-0.155396,-0.095124,-0.059006,-0.147187,0,1595105988398
0.014343,-0.054672,-0.02504,0.035309,0.012543,0.042175,0,1595105988500
0.050797,-0.027618,-0.137848,0.036454,0.027054,-0.083176,0,1595105988589
0.016891,-0.032318,-0.162216,-0.033906,-0.0047,-0.134598,0,1595105988708
0.019852,-0.057343,-0.21022,0.002961,-0.025025,-0.177902,0,1595105988808
0.022781,-0.006241,0.189697,0.002929,0.051102,0.24704,0,1595105988897
0.146637,-0.029648,0.108719,0.123856,-0.023407,0.11496,0,1595105989026
-0.006546,0.005188,-0.169281,-0.153183,0.034836,-0.139633,0,1595105989126
0.117462,-0.059601,-0.064804,0.124008,-0.064789,-0.069992,0,1595105989204
0.139191,0.003021,0.099548,0.021729,0.062622,0.159149,0,1595105989315
0.045731,-0.011124,0.031647,-0.09346,-0.014145,0.028626,0,1595105989437
0.01535,0.007095,0.064178,-0.030381,0.018219,0.075302,0,1595105989891
-0.021408,0.000626,-0.042007,-0.036758,-0.006469,-0.049102,0,1595105989891
-0.015457,-0.017853,-0.021637,0.005951,-0.018479,-0.022263,0,1595105989891
-0.070663,-0.031937,-0.029388,-0.055206,-0.014084,-0.011535,0,1595105989920
-0.047836,-0.012497,-0.070602,0.022827,0.01944,-0.038665,0,1595105989960
-0.019867,-0.005814,0.139114,0.027969,0.006683,0.151611,0,1595105990125
0.022232,-0.020615,0.047287,0.042099,-0.014801,0.053101,0,1595105990228
-0.008316,-0.030319,0.032669,-0.030548,-0.009704,0.053284,0,1595105990330
-0.003571,0.000534,-0.026001,0.004745,0.030853,0.004318,0,1595105990432
-0.043106,-0.023193,0.062592,-0.039535,-0.023727,0.062058,0,1595105990548
0.004822,-0.020569,0.001556,0.047928,0.002624,0.024749,0,1595105990638
-0.03801,0.010559,-0.132797,-0.042832,0.031128,-0.112228,0,1595105990755
-0.046219,-0.013809,-0.118805,-0.008209,-0.024368,-0.129364,0,1595105990864
-0.050293,-0.003922,0.032639,-0.004074,0.009887,0.046448,0,1595105991046
-0.00351,-0.031601,0.040268,0.046783,-0.027679,0.04419,0,1595105991061
-0.01918,-0.030838,-0.144791,-0.01567,0.000763,-0.11319,0,1595105991186
-0.00444,0.008102,0.069199,0.01474,0.03894,0.100037,0,1595105991286
0.043045,-0.004044,0.020294,0.047485,-0.012146,0.012192,0,1595105991388
0.073547,-0.015427,-0.201462,0.030502,-0.011383,-0.197418,0,1595105991470
0.05954,-0.022888,-0.253616,-0.014007,-0.007461,-0.238189,0,1595105991579
0.062439,-0.012024,-0.059402,0.002899,0.010864,-0.036514,0,1595105991763
0.007248,-0.031418,0.14299,-0.055191,-0.019394,0.155014,0,1595105991866
0.017822,-0.011368,0.192764,0.010574,0.02005,0.224182,0,1595105991968
0.000656,0.009659,0.097107,-0.017166,0.021027,0.108475,0,1595105992009
0.021698,0.029816,0.069168,0.021042,0.020157,0.059509,0,1595105992172
-0.027145,0.027649,-0.077301,-0.048843,-0.002167,-0.107117,0,1595105992210
0.026215,0.014053,0.008575,0.05336,-0.013596,-0.019074,0,1595105992391
0.006546,0.032379,0.095901,-0.019669,0.018326,0.081848,0,1595105992500
0.006042,0.039948,0.041229,-0.000504,0.007569,0.00885,0,1595105992583
-0.026184,0.078079,0.043259,-0.032226,0.038131,0.003311,0,1595105992788
-0.019394,0.082825,0.132126,0.00679,0.004746,0.054047,0,1595105992890
0.016632,0.0298,0.090073,0.036026,-0.053025,0.007248,0,1595105992930
0.014206,0.039444,0.127396,-0.002426,0.009644,0.097596,0,1595105993024
0.055099,0.05101,-0.060364,0.040893,0.011566,-0.099808,0,1595105993198
0.074524,0.031555,-0.090881,0.019425,-0.019455,-0.141891,0,1595105993300
0.102737,0.046936,-0.298416,0.028213,0.015381,-0.329971,0,1595105993333
0.084747,0.027649,-0.158447,-0.01799,-0.019287,-0.205383,0,1595105993434
0.040176,0.068008,-0.027176,-0.044571,0.040359,-0.054825,0,1595105993528
0.075928,0.06395,0.047562,0.035752,-0.004058,-0.020446,0,1595105993709
0.03952,0.034195,-0.197128,-0.036408,-0.029755,-0.261078,0,1595105993812
0.025528,0.068405,0.030334,-0.013992,0.03421,-0.003861,0,1595105993927
-0.027847,0.027222,-0.124435,-0.053375,-0.041183,-0.19284,0,1595105994017
0.090454,0.10202,-0.148499,0.118301,0.074798,-0.175721,0,1595105994119
0.052948,0.118698,-0.228317,-0.037506,0.016678,-0.330337,0,1595105994234
0.008926,0.024155,0.32135,-0.044022,-0.094543,0.202652,0,1595105994324
0.000275,-0.005737,0.340881,-0.008651,-0.029892,0.316726,0,1595105994451
-0.100388,0.024643,0.361038,-0.100663,0.03038,0.366775,0,1595105994651
-0.029907,0.16275,-0.038742,0.070481,0.138107,-0.063385,0,1595105994849
-0.026581,0.006729,-0.186417,0.003326,-0.156021,-0.349167,0,1595105994938
-0.007767,0.050751,0.055313,0.018814,0.044022,0.048584,0,1595105995041
0.003891,0.017059,-0.016159,0.011658,-0.033692,-0.06691,0,1595105995069
0.017609,0.052795,0.007675,0.013718,0.035736,-0.009384,0,1595105995143
0.021713,0.087692,0.103867,0.004104,0.034897,0.051072,0,1595105995285
0.016098,0.076126,0.22963,-0.005615,-0.011566,0.141938,0,1595105995348
0.124146,0.113068,0.05925,0.108048,0.036942,-0.016876,0,1595105995450
0.029907,0.027679,0.094345,-0.094239,-0.085389,-0.018723,0,1595105995484
0.046097,0.021484,0.11969,0.01619,-0.006195,0.092011,0,1595105995655
0.083298,0.052673,-0.025253,0.037201,0.031189,-0.046737,0,1595105995757
0.061981,0.056,-0.034546,-0.021317,0.003327,-0.087219,0,1595105995860
0.003159,0.027115,-0.02475,-0.058822,-0.028885,-0.08075,0,1595105995962
-0.013138,0.026398,-0.104736,-0.016297,-0.000717,-0.131851,0,1595105996065
-0.042969,0.009109,0.054413,-0.029831,-0.017289,0.028015,0,1595105996188
-0.02182,-0.017548,0.052673,0.021149,-0.026657,0.043564,0,1595105996306
0.034393,-0.011261,-0.044464,0.056213,0.006287,-0.026916,0,1595105996474
0.032166,-0.017853,-0.105652,-0.002227,-0.006592,-0.094391,0,1595105996511
0.030045,0.005173,-0.091141,-0.002121,0.023026,-0.073288,0,1595105996678
-0.026199,0.009323,0.042511,-0.056244,0.00415,0.037338,0,1595105996709
0.001266,-0.044785,0.16713,0.027465,-0.054108,0.157807,0,1595105996883
-0.001953,-0.004059,0.151535,-0.003219,0.040726,0.19632,0,1595105996986
0.031372,-0.000519,0.02655,0.033325,0.00354,0.030609,0,1595105997106
0.039429,-0.018539,-0.128815,0.008057,-0.01802,-0.128296,0,1595105997191
0.041962,0.02356,0.07901,0.002533,0.042099,0.097549,0,1595105997293
0.01062,0.071823,-0.227646,-0.031342,0.048263,-0.251206,0,1595105997312
-0.02977,0.003265,0.053146,-0.04039,-0.068558,-0.018677,0,1595105997437
-0.019302,-0.022552,0.006699,0.010468,-0.025817,0.003434,0,1595105997600
-0.027878,-0.017227,-0.016647,-0.008576,0.005325,0.005905,0,1595105997702
0.008087,0.015991,-0.033035,0.035965,0.033218,-0.015808,0,1595105997806
-0.00618,0.035889,0.117722,-0.014267,0.019898,0.101731,0,1595105997908
-0.019852,0.037323,-0.102371,-0.013672,0.001434,-0.13826,0,1595105998010
-0.045456,0.032196,0.000031,-0.025604,-0.005127,-0.037292,0,1595105998113
0.002411,0.02002,-0.019547,0.047867,-0.012176,-0.051743,0,1595105998215
-0.021774,0.040207,-0.062943,-0.024185,0.020187,-0.082963,0,1595105998330
0.017853,0.01712,-0.144272,0.039627,-0.023087,-0.184479,0,1595105998420
0.005646,0.069077,-0.062408,-0.012207,0.051957,-0.079528,0,1595105998625
-0.02153,-0.003555,-0.175705,-0.027176,-0.072632,-0.244782,0,1595105998768
-0.043488,0.035919,0.24028,-0.021958,0.039474,0.243835,0,1595105998932
-0.02951,-0.003128,0.031616,0.013978,-0.039047,-0.004303,0,1595105998961
-0.027893,0.032593,0.197906,0.001617,0.035721,0.201034,0,1595105999034
-0.115112,-0.011322,0.073441,-0.087219,-0.043915,0.040848,0,1595105999159
-0.051086,-0.017075,0.008362,0.064026,-0.005753,0.019684,0,1595105999260
-0.011841,-0.00856,-0.144333,0.039245,0.008515,-0.127258,0,1595105999281
0.015915,0.020325,0.077301,0.027756,0.028885,0.085861,0,1595105999443
0.045303,-0.009933,0.090637,0.029388,-0.030258,0.070312,0,1595105999682
-0.020126,0.023544,-0.117691,-0.065429,0.033477,-0.107758,0,1595105999788
